hourly_demand,hourly_average_price,datetime,date_only,ontario_avg_temp_c,cold_stress,heat_stress,temp_stress_type
18043000,40.25,2019-01-15 09:00:00,2019-01-15,-4.6,1,0,cold
18080000,38.53,2019-01-15 10:00:00,2019-01-15,-4.6,1,0,cold
18083000,39.19,2019-01-15 11:00:00,2019-01-15,-4.6,1,0,cold
17778000,34.95,2019-01-15 12:00:00,2019-01-15,-4.6,1,0,cold
17820000,36.61,2019-01-15 13:00:00,2019-01-15,-4.6,1,0,cold
17882000,34.82,2019-01-15 14:00:00,2019-01-15,-4.6,1,0,cold
18147000,31.7,2019-01-15 15:00:00,2019-01-15,-4.6,1,0,cold
18794000,29.16,2019-01-15 16:00:00,2019-01-15,-4.6,1,0,cold
19291000,30.04,2019-01-15 17:00:00,2019-01-15,-4.6,1,0,cold
19061000,23.71,2019-01-15 18:00:00,2019-01-15,-4.6,1,0,cold
18765000,18.81,2019-01-15 19:00:00,2019-01-15,-4.6,1,0,cold
18507000,21.12,2019-01-15 20:00:00,2019-01-15,-4.6,1,0,cold
17749000,7.21,2019-01-15 21:00:00,2019-01-15,-4.6,1,0,cold
16742000,8.07,2019-01-15 22:00:00,2019-01-15,-4.6,1,0,cold
15693000,0.0,2019-01-15 23:00:00,2019-01-15,-4.6,1,0,cold
14877000,0.0,2019-01-16 00:00:00,2019-01-16,-10.52,1,0,cold
14649000,0.0,2019-01-16 01:00:00,2019-01-16,-10.52,1,0,cold
14542000,0.0,2019-01-16 02:00:00,2019-01-16,-10.52,1,0,cold
14451000,0.0,2019-01-16 03:00:00,2019-01-16,-10.52,1,0,cold
14553000,0.0,2019-01-16 04:00:00,2019-01-16,-10.52,1,0,cold
15166000,0.1,2019-01-16 05:00:00,2019-01-16,-10.52,1,0,cold
16164000,3.94,2019-01-16 06:00:00,2019-01-16,-10.52,1,0,cold
17677000,36.7,2019-01-16 07:00:00,2019-01-16,-10.52,1,0,cold
17990000,19.16,2019-01-16 08:00:00,2019-01-16,-10.52,1,0,cold
17991000,22.61,2019-01-16 09:00:00,2019-01-16,-10.52,1,0,cold
17789000,42.98,2019-01-16 10:00:00,2019-01-16,-10.52,1,0,cold
17307000,6.1,2019-01-16 11:00:00,2019-01-16,-10.52,1,0,cold
16793000,0.04,2019-01-16 12:00:00,2019-01-16,-10.52,1,0,cold
16524000,4.71,2019-01-16 13:00:00,2019-01-16,-10.52,1,0,cold
16505000,5.75,2019-01-16 14:00:00,2019-01-16,-10.52,1,0,cold
16986000,18.33,2019-01-16 15:00:00,2019-01-16,-10.52,1,0,cold
18473000,34.33,2019-01-16 16:00:00,2019-01-16,-10.52,1,0,cold
19659000,40.13,2019-01-16 17:00:00,2019-01-16,-10.52,1,0,cold
19928000,38.5,2019-01-16 18:00:00,2019-01-16,-10.52,1,0,cold
19866000,40.22,2019-01-16 19:00:00,2019-01-16,-10.52,1,0,cold
19639000,38.29,2019-01-16 20:00:00,2019-01-16,-10.52,1,0,cold
18946000,39.72,2019-01-16 21:00:00,2019-01-16,-10.52,1,0,cold
17730000,34.84,2019-01-16 22:00:00,2019-01-16,-10.52,1,0,cold
16645000,39.59,2019-01-16 23:00:00,2019-01-16,-10.52,1,0,cold
15894000,32.28,2019-01-17 00:00:00,2019-01-17,-13.0,1,0,cold
15573000,33.53,2019-01-17 01:00:00,2019-01-17,-13.0,1,0,cold
15387000,38.17,2019-01-17 02:00:00,2019-01-17,-13.0,1,0,cold
15384000,31.39,2019-01-17 03:00:00,2019-01-17,-13.0,1,0,cold
15573000,32.25,2019-01-17 04:00:00,2019-01-17,-13.0,1,0,cold
16088000,28.86,2019-01-17 05:00:00,2019-01-17,-13.0,1,0,cold
17289000,36.33,2019-01-17 06:00:00,2019-01-17,-13.0,1,0,cold
18781000,46.71,2019-01-17 07:00:00,2019-01-17,-13.0,1,0,cold
18898000,43.13,2019-01-17 08:00:00,2019-01-17,-13.0,1,0,cold
18312000,37.95,2019-01-17 09:00:00,2019-01-17,-13.0,1,0,cold
17993000,37.01,2019-01-17 10:00:00,2019-01-17,-13.0,1,0,cold
17928000,37.48,2019-01-17 11:00:00,2019-01-17,-13.0,1,0,cold
18105000,37.51,2019-01-17 12:00:00,2019-01-17,-13.0,1,0,cold
18259000,38.1,2019-01-17 13:00:00,2019-01-17,-13.0,1,0,cold
18368000,37.69,2019-01-17 14:00:00,2019-01-17,-13.0,1,0,cold
18478000,36.12,2019-01-17 15:00:00,2019-01-17,-13.0,1,0,cold
19188000,49.79,2019-01-17 16:00:00,2019-01-17,-13.0,1,0,cold
20142000,48.15,2019-01-17 17:00:00,2019-01-17,-13.0,1,0,cold
20113000,49.54,2019-01-17 18:00:00,2019-01-17,-13.0,1,0,cold
19697000,44.98,2019-01-17 19:00:00,2019-01-17,-13.0,1,0,cold
19351000,50.19,2019-01-17 20:00:00,2019-01-17,-13.0,1,0,cold
18744000,58.79,2019-01-17 21:00:00,2019-01-17,-13.0,1,0,cold
17736000,48.36,2019-01-17 22:00:00,2019-01-17,-13.0,1,0,cold
16577000,36.1,2019-01-17 23:00:00,2019-01-17,-13.0,1,0,cold
15737000,36.23,2019-01-18 00:00:00,2019-01-18,-10.175,1,0,cold
15453000,38.3,2019-01-18 01:00:00,2019-01-18,-10.175,1,0,cold
15316000,45.81,2019-01-18 02:00:00,2019-01-18,-10.175,1,0,cold
15198000,23.86,2019-01-18 03:00:00,2019-01-18,-10.175,1,0,cold
15026000,14.37,2019-01-18 04:00:00,2019-01-18,-10.175,1,0,cold
15361000,14.02,2019-01-18 05:00:00,2019-01-18,-10.175,1,0,cold
16643000,38.1,2019-01-18 06:00:00,2019-01-18,-10.175,1,0,cold
18113000,76.2,2019-01-18 07:00:00,2019-01-18,-10.175,1,0,cold
18499000,38.63,2019-01-18 08:00:00,2019-01-18,-10.175,1,0,cold
18465000,38.59,2019-01-18 09:00:00,2019-01-18,-10.175,1,0,cold
18414000,36.81,2019-01-18 10:00:00,2019-01-18,-10.175,1,0,cold
18312000,37.02,2019-01-18 11:00:00,2019-01-18,-10.175,1,0,cold
18329000,36.56,2019-01-18 12:00:00,2019-01-18,-10.175,1,0,cold
18323000,36.55,2019-01-18 13:00:00,2019-01-18,-10.175,1,0,cold
18040000,33.2,2019-01-18 14:00:00,2019-01-18,-10.175,1,0,cold
18071000,35.37,2019-01-18 15:00:00,2019-01-18,-10.175,1,0,cold
18531000,34.54,2019-01-18 16:00:00,2019-01-18,-10.175,1,0,cold
19257000,37.0,2019-01-18 17:00:00,2019-01-18,-10.175,1,0,cold
19170000,63.09,2019-01-18 18:00:00,2019-01-18,-10.175,1,0,cold
18990000,62.97,2019-01-18 19:00:00,2019-01-18,-10.175,1,0,cold
18799000,53.01,2019-01-18 20:00:00,2019-01-18,-10.175,1,0,cold
18243000,43.35,2019-01-18 21:00:00,2019-01-18,-10.175,1,0,cold
17354000,38.92,2019-01-18 22:00:00,2019-01-18,-10.175,1,0,cold
16320000,32.77,2019-01-18 23:00:00,2019-01-18,-10.175,1,0,cold
15676000,40.33,2019-01-19 00:00:00,2019-01-19,-16.900000000000002,1,0,cold
15458000,30.8,2019-01-19 01:00:00,2019-01-19,-16.900000000000002,1,0,cold
15234000,32.9,2019-01-19 02:00:00,2019-01-19,-16.900000000000002,1,0,cold
15015000,16.07,2019-01-19 03:00:00,2019-01-19,-16.900000000000002,1,0,cold
15382000,48.79,2019-01-19 04:00:00,2019-01-19,-16.900000000000002,1,0,cold
15697000,57.2,2019-01-19 05:00:00,2019-01-19,-16.900000000000002,1,0,cold
16037000,15.45,2019-01-19 06:00:00,2019-01-19,-16.900000000000002,1,0,cold
16667000,13.34,2019-01-19 07:00:00,2019-01-19,-16.900000000000002,1,0,cold
17414000,27.99,2019-01-19 08:00:00,2019-01-19,-16.900000000000002,1,0,cold
18234000,92.73,2019-01-19 09:00:00,2019-01-19,-16.900000000000002,1,0,cold
18853000,96.67,2019-01-19 10:00:00,2019-01-19,-16.900000000000002,1,0,cold
19204000,55.88,2019-01-19 11:00:00,2019-01-19,-16.900000000000002,1,0,cold
19311000,58.88,2019-01-19 12:00:00,2019-01-19,-16.900000000000002,1,0,cold
19371000,32.89,2019-01-19 13:00:00,2019-01-19,-16.900000000000002,1,0,cold
19105000,34.6,2019-01-19 14:00:00,2019-01-19,-16.900000000000002,1,0,cold
18911000,35.99,2019-01-19 15:00:00,2019-01-19,-16.900000000000002,1,0,cold
19396000,42.56,2019-01-19 16:00:00,2019-01-19,-16.900000000000002,1,0,cold
20324000,51.72,2019-01-19 17:00:00,2019-01-19,-16.900000000000002,1,0,cold
20249000,42.27,2019-01-19 18:00:00,2019-01-19,-16.900000000000002,1,0,cold
19613000,40.0,2019-01-19 19:00:00,2019-01-19,-16.900000000000002,1,0,cold
19229000,37.83,2019-01-19 20:00:00,2019-01-19,-16.900000000000002,1,0,cold
18535000,34.99,2019-01-19 21:00:00,2019-01-19,-16.900000000000002,1,0,cold
17707000,33.25,2019-01-19 22:00:00,2019-01-19,-16.900000000000002,1,0,cold
16946000,29.62,2019-01-19 23:00:00,2019-01-19,-16.900000000000002,1,0,cold
16404000,19.6,2019-01-20 00:00:00,2019-01-20,-19.525,1,0,cold
16044000,16.71,2019-01-20 01:00:00,2019-01-20,-19.525,1,0,cold
15878000,14.35,2019-01-20 02:00:00,2019-01-20,-19.525,1,0,cold
15827000,15.53,2019-01-20 03:00:00,2019-01-20,-19.525,1,0,cold
15745000,14.37,2019-01-20 04:00:00,2019-01-20,-19.525,1,0,cold
15784000,12.15,2019-01-20 05:00:00,2019-01-20,-19.525,1,0,cold
16108000,11.95,2019-01-20 06:00:00,2019-01-20,-19.525,1,0,cold
16738000,30.87,2019-01-20 07:00:00,2019-01-20,-19.525,1,0,cold
17353000,27.74,2019-01-20 08:00:00,2019-01-20,-19.525,1,0,cold
17806000,29.34,2019-01-20 09:00:00,2019-01-20,-19.525,1,0,cold
17939000,27.42,2019-01-20 10:00:00,2019-01-20,-19.525,1,0,cold
18034000,32.87,2019-01-20 11:00:00,2019-01-20,-19.525,1,0,cold
18172000,35.0,2019-01-20 12:00:00,2019-01-20,-19.525,1,0,cold
18115000,34.99,2019-01-20 13:00:00,2019-01-20,-19.525,1,0,cold
18129000,33.52,2019-01-20 14:00:00,2019-01-20,-19.525,1,0,cold
18495000,28.62,2019-01-20 15:00:00,2019-01-20,-19.525,1,0,cold
19361000,38.34,2019-01-20 16:00:00,2019-01-20,-19.525,1,0,cold
20758000,61.77,2019-01-20 17:00:00,2019-01-20,-19.525,1,0,cold
20879000,43.54,2019-01-20 18:00:00,2019-01-20,-19.525,1,0,cold
20460000,46.9,2019-01-20 19:00:00,2019-01-20,-19.525,1,0,cold
20025000,40.63,2019-01-20 20:00:00,2019-01-20,-19.525,1,0,cold
19424000,39.92,2019-01-20 21:00:00,2019-01-20,-19.525,1,0,cold
18514000,35.35,2019-01-20 22:00:00,2019-01-20,-19.525,1,0,cold
17609000,35.21,2019-01-20 23:00:00,2019-01-20,-19.525,1,0,cold
17163000,29.17,2019-01-21 00:00:00,2019-01-21,-19.44,1,0,cold
17017000,31.85,2019-01-21 01:00:00,2019-01-21,-19.44,1,0,cold
16744000,20.21,2019-01-21 02:00:00,2019-01-21,-19.44,1,0,cold
16722000,36.43,2019-01-21 03:00:00,2019-01-21,-19.44,1,0,cold
16969000,35.54,2019-01-21 04:00:00,2019-01-21,-19.44,1,0,cold
17590000,33.17,2019-01-21 05:00:00,2019-01-21,-19.44,1,0,cold
18773000,43.12,2019-01-21 06:00:00,2019-01-21,-19.44,1,0,cold
20360000,111.73,2019-01-21 07:00:00,2019-01-21,-19.44,1,0,cold
20534000,65.62,2019-01-21 08:00:00,2019-01-21,-19.44,1,0,cold
20369000,222.29,2019-01-21 09:00:00,2019-01-21,-19.44,1,0,cold
20364000,101.12,2019-01-21 10:00:00,2019-01-21,-19.44,1,0,cold
20304000,93.9,2019-01-21 11:00:00,2019-01-21,-19.44,1,0,cold
20103000,118.69,2019-01-21 12:00:00,2019-01-21,-19.44,1,0,cold
19838000,75.97,2019-01-21 13:00:00,2019-01-21,-19.44,1,0,cold
19533000,70.62,2019-01-21 14:00:00,2019-01-21,-19.44,1,0,cold
19584000,45.39,2019-01-21 15:00:00,2019-01-21,-19.44,1,0,cold
20356000,106.12,2019-01-21 16:00:00,2019-01-21,-19.44,1,0,cold
21525000,150.48,2019-01-21 17:00:00,2019-01-21,-19.44,1,0,cold
21274000,118.98,2019-01-21 18:00:00,2019-01-21,-19.44,1,0,cold
20875000,66.79,2019-01-21 19:00:00,2019-01-21,-19.44,1,0,cold
20574000,73.62,2019-01-21 20:00:00,2019-01-21,-19.44,1,0,cold
20176000,69.45,2019-01-21 21:00:00,2019-01-21,-19.44,1,0,cold
19163000,51.21,2019-01-21 22:00:00,2019-01-21,-19.44,1,0,cold
18090000,36.83,2019-01-21 23:00:00,2019-01-21,-19.44,1,0,cold
17370000,36.27,2019-01-22 00:00:00,2019-01-22,-13.233333333333334,1,0,cold
17011000,35.18,2019-01-22 01:00:00,2019-01-22,-13.233333333333334,1,0,cold
16683000,34.8,2019-01-22 02:00:00,2019-01-22,-13.233333333333334,1,0,cold
16627000,35.0,2019-01-22 03:00:00,2019-01-22,-13.233333333333334,1,0,cold
16767000,31.2,2019-01-22 04:00:00,2019-01-22,-13.233333333333334,1,0,cold
17166000,29.86,2019-01-22 05:00:00,2019-01-22,-13.233333333333334,1,0,cold
18410000,35.39,2019-01-22 06:00:00,2019-01-22,-13.233333333333334,1,0,cold
19747000,35.2,2019-01-22 07:00:00,2019-01-22,-13.233333333333334,1,0,cold
19847000,36.12,2019-01-22 08:00:00,2019-01-22,-13.233333333333334,1,0,cold
19635000,36.45,2019-01-22 09:00:00,2019-01-22,-13.233333333333334,1,0,cold
19707000,37.85,2019-01-22 10:00:00,2019-01-22,-13.233333333333334,1,0,cold
19701000,80.83,2019-01-22 11:00:00,2019-01-22,-13.233333333333334,1,0,cold
19342000,36.21,2019-01-22 12:00:00,2019-01-22,-13.233333333333334,1,0,cold
19391000,36.21,2019-01-22 13:00:00,2019-01-22,-13.233333333333334,1,0,cold
19275000,35.24,2019-01-22 14:00:00,2019-01-22,-13.233333333333334,1,0,cold
19339000,35.17,2019-01-22 15:00:00,2019-01-22,-13.233333333333334,1,0,cold
19797000,36.51,2019-01-22 16:00:00,2019-01-22,-13.233333333333334,1,0,cold
20504000,42.43,2019-01-22 17:00:00,2019-01-22,-13.233333333333334,1,0,cold
20591000,38.33,2019-01-22 18:00:00,2019-01-22,-13.233333333333334,1,0,cold
20254000,43.17,2019-01-22 19:00:00,2019-01-22,-13.233333333333334,1,0,cold
19910000,50.83,2019-01-22 20:00:00,2019-01-22,-13.233333333333334,1,0,cold
19220000,44.28,2019-01-22 21:00:00,2019-01-22,-13.233333333333334,1,0,cold
18139000,35.31,2019-01-22 22:00:00,2019-01-22,-13.233333333333334,1,0,cold
16847000,33.27,2019-01-22 23:00:00,2019-01-22,-13.233333333333334,1,0,cold
16181000,33.65,2019-01-23 00:00:00,2019-01-23,-5.0,1,0,cold
15737000,30.42,2019-01-23 01:00:00,2019-01-23,-5.0,1,0,cold
15587000,32.12,2019-01-23 02:00:00,2019-01-23,-5.0,1,0,cold
15462000,21.11,2019-01-23 03:00:00,2019-01-23,-5.0,1,0,cold
15414000,28.58,2019-01-23 04:00:00,2019-01-23,-5.0,1,0,cold
15907000,13.96,2019-01-23 05:00:00,2019-01-23,-5.0,1,0,cold
16897000,26.35,2019-01-23 06:00:00,2019-01-23,-5.0,1,0,cold
17954000,33.0,2019-01-23 07:00:00,2019-01-23,-5.0,1,0,cold
18392000,30.8,2019-01-23 08:00:00,2019-01-23,-5.0,1,0,cold
18427000,29.09,2019-01-23 09:00:00,2019-01-23,-5.0,1,0,cold
18678000,31.84,2019-01-23 10:00:00,2019-01-23,-5.0,1,0,cold
18707000,39.44,2019-01-23 11:00:00,2019-01-23,-5.0,1,0,cold
18616000,31.47,2019-01-23 12:00:00,2019-01-23,-5.0,1,0,cold
18605000,30.9,2019-01-23 13:00:00,2019-01-23,-5.0,1,0,cold
18404000,29.31,2019-01-23 14:00:00,2019-01-23,-5.0,1,0,cold
18508000,29.83,2019-01-23 15:00:00,2019-01-23,-5.0,1,0,cold
18875000,29.14,2019-01-23 16:00:00,2019-01-23,-5.0,1,0,cold
19389000,28.07,2019-01-23 17:00:00,2019-01-23,-5.0,1,0,cold
19074000,27.83,2019-01-23 18:00:00,2019-01-23,-5.0,1,0,cold
18839000,26.93,2019-01-23 19:00:00,2019-01-23,-5.0,1,0,cold
18603000,28.49,2019-01-23 20:00:00,2019-01-23,-5.0,1,0,cold
17912000,32.4,2019-01-23 21:00:00,2019-01-23,-5.0,1,0,cold
16692000,32.35,2019-01-23 22:00:00,2019-01-23,-5.0,1,0,cold
15549000,23.28,2019-01-23 23:00:00,2019-01-23,-5.0,1,0,cold
14826000,14.74,2019-01-24 00:00:00,2019-01-24,-7.019999999999999,1,0,cold
14426000,14.35,2019-01-24 01:00:00,2019-01-24,-7.019999999999999,1,0,cold
14290000,12.96,2019-01-24 02:00:00,2019-01-24,-7.019999999999999,1,0,cold
14181000,14.36,2019-01-24 03:00:00,2019-01-24,-7.019999999999999,1,0,cold
14468000,14.35,2019-01-24 04:00:00,2019-01-24,-7.019999999999999,1,0,cold
14982000,7.02,2019-01-24 05:00:00,2019-01-24,-7.019999999999999,1,0,cold
16110000,7.33,2019-01-24 06:00:00,2019-01-24,-7.019999999999999,1,0,cold
17417000,31.03,2019-01-24 07:00:00,2019-01-24,-7.019999999999999,1,0,cold
18169000,32.59,2019-01-24 08:00:00,2019-01-24,-7.019999999999999,1,0,cold
17903000,32.61,2019-01-24 09:00:00,2019-01-24,-7.019999999999999,1,0,cold
17981000,40.05,2019-01-24 10:00:00,2019-01-24,-7.019999999999999,1,0,cold
17728000,31.36,2019-01-24 11:00:00,2019-01-24,-7.019999999999999,1,0,cold
17457000,29.04,2019-01-24 12:00:00,2019-01-24,-7.019999999999999,1,0,cold
17371000,31.53,2019-01-24 13:00:00,2019-01-24,-7.019999999999999,1,0,cold
17604000,29.44,2019-01-24 14:00:00,2019-01-24,-7.019999999999999,1,0,cold
17835000,21.79,2019-01-24 15:00:00,2019-01-24,-7.019999999999999,1,0,cold
18393000,25.1,2019-01-24 16:00:00,2019-01-24,-7.019999999999999,1,0,cold
19125000,31.04,2019-01-24 17:00:00,2019-01-24,-7.019999999999999,1,0,cold
19251000,30.42,2019-01-24 18:00:00,2019-01-24,-7.019999999999999,1,0,cold
19026000,30.97,2019-01-24 19:00:00,2019-01-24,-7.019999999999999,1,0,cold
18747000,31.11,2019-01-24 20:00:00,2019-01-24,-7.019999999999999,1,0,cold
18260000,27.2,2019-01-24 21:00:00,2019-01-24,-7.019999999999999,1,0,cold
17271000,10.69,2019-01-24 22:00:00,2019-01-24,-7.019999999999999,1,0,cold
16130000,3.01,2019-01-24 23:00:00,2019-01-24,-7.019999999999999,1,0,cold
15416000,2.89,2019-01-25 00:00:00,2019-01-25,-14.8,1,0,cold
15024000,3.84,2019-01-25 01:00:00,2019-01-25,-14.8,1,0,cold
14730000,0.0,2019-01-25 02:00:00,2019-01-25,-14.8,1,0,cold
14686000,0.0,2019-01-25 03:00:00,2019-01-25,-14.8,1,0,cold
14815000,1.37,2019-01-25 04:00:00,2019-01-25,-14.8,1,0,cold
15524000,2.86,2019-01-25 05:00:00,2019-01-25,-14.8,1,0,cold
16526000,5.1,2019-01-25 06:00:00,2019-01-25,-14.8,1,0,cold
17888000,20.58,2019-01-25 07:00:00,2019-01-25,-14.8,1,0,cold
18226000,14.37,2019-01-25 08:00:00,2019-01-25,-14.8,1,0,cold
18109000,24.3,2019-01-25 09:00:00,2019-01-25,-14.8,1,0,cold
17624000,12.24,2019-01-25 10:00:00,2019-01-25,-14.8,1,0,cold
17430000,13.71,2019-01-25 11:00:00,2019-01-25,-14.8,1,0,cold
17409000,14.37,2019-01-25 12:00:00,2019-01-25,-14.8,1,0,cold
17663000,13.67,2019-01-25 13:00:00,2019-01-25,-14.8,1,0,cold
17730000,18.22,2019-01-25 14:00:00,2019-01-25,-14.8,1,0,cold
17803000,4.02,2019-01-25 15:00:00,2019-01-25,-14.8,1,0,cold
18013000,16.32,2019-01-25 16:00:00,2019-01-25,-14.8,1,0,cold
18924000,30.35,2019-01-25 17:00:00,2019-01-25,-14.8,1,0,cold
19165000,32.04,2019-01-25 18:00:00,2019-01-25,-14.8,1,0,cold
18885000,29.09,2019-01-25 19:00:00,2019-01-25,-14.8,1,0,cold
18858000,14.37,2019-01-25 20:00:00,2019-01-25,-14.8,1,0,cold
18449000,18.56,2019-01-25 21:00:00,2019-01-25,-14.8,1,0,cold
17655000,19.32,2019-01-25 22:00:00,2019-01-25,-14.8,1,0,cold
16734000,18.05,2019-01-25 23:00:00,2019-01-25,-14.8,1,0,cold
16179000,36.57,2019-01-26 00:00:00,2019-01-26,-17.740000000000002,1,0,cold
15837000,40.22,2019-01-26 01:00:00,2019-01-26,-17.740000000000002,1,0,cold
15596000,39.3,2019-01-26 02:00:00,2019-01-26,-17.740000000000002,1,0,cold
15454000,38.37,2019-01-26 03:00:00,2019-01-26,-17.740000000000002,1,0,cold
15521000,24.87,2019-01-26 04:00:00,2019-01-26,-17.740000000000002,1,0,cold
15656000,24.71,2019-01-26 05:00:00,2019-01-26,-17.740000000000002,1,0,cold
16324000,19.37,2019-01-26 06:00:00,2019-01-26,-17.740000000000002,1,0,cold
17018000,32.49,2019-01-26 07:00:00,2019-01-26,-17.740000000000002,1,0,cold
17711000,33.86,2019-01-26 08:00:00,2019-01-26,-17.740000000000002,1,0,cold
17925000,33.66,2019-01-26 09:00:00,2019-01-26,-17.740000000000002,1,0,cold
17410000,32.52,2019-01-26 10:00:00,2019-01-26,-17.740000000000002,1,0,cold
17042000,32.52,2019-01-26 11:00:00,2019-01-26,-17.740000000000002,1,0,cold
16918000,32.52,2019-01-26 12:00:00,2019-01-26,-17.740000000000002,1,0,cold
16811000,31.53,2019-01-26 13:00:00,2019-01-26,-17.740000000000002,1,0,cold
16949000,32.52,2019-01-26 14:00:00,2019-01-26,-17.740000000000002,1,0,cold
17490000,29.23,2019-01-26 15:00:00,2019-01-26,-17.740000000000002,1,0,cold
18158000,32.56,2019-01-26 16:00:00,2019-01-26,-17.740000000000002,1,0,cold
19223000,34.28,2019-01-26 17:00:00,2019-01-26,-17.740000000000002,1,0,cold
19534000,45.01,2019-01-26 18:00:00,2019-01-26,-17.740000000000002,1,0,cold
18897000,33.46,2019-01-26 19:00:00,2019-01-26,-17.740000000000002,1,0,cold
18356000,33.01,2019-01-26 20:00:00,2019-01-26,-17.740000000000002,1,0,cold
17681000,32.4,2019-01-26 21:00:00,2019-01-26,-17.740000000000002,1,0,cold
17130000,30.9,2019-01-26 22:00:00,2019-01-26,-17.740000000000002,1,0,cold
16633000,31.05,2019-01-26 23:00:00,2019-01-26,-17.740000000000002,1,0,cold
15686000,7.26,2019-01-27 00:00:00,2019-01-27,-18.18,1,0,cold
15187000,7.98,2019-01-27 01:00:00,2019-01-27,-18.18,1,0,cold
14935000,9.81,2019-01-27 02:00:00,2019-01-27,-18.18,1,0,cold
14768000,1.5,2019-01-27 03:00:00,2019-01-27,-18.18,1,0,cold
14607000,0.0,2019-01-27 04:00:00,2019-01-27,-18.18,1,0,cold
14824000,0.0,2019-01-27 05:00:00,2019-01-27,-18.18,1,0,cold
15295000,2.31,2019-01-27 06:00:00,2019-01-27,-18.18,1,0,cold
15879000,4.44,2019-01-27 07:00:00,2019-01-27,-18.18,1,0,cold
16433000,52.25,2019-01-27 08:00:00,2019-01-27,-18.18,1,0,cold
16960000,12.26,2019-01-27 09:00:00,2019-01-27,-18.18,1,0,cold
17019000,0.0,2019-01-27 10:00:00,2019-01-27,-18.18,1,0,cold
16978000,0.0,2019-01-27 11:00:00,2019-01-27,-18.18,1,0,cold
16892000,3.65,2019-01-27 12:00:00,2019-01-27,-18.18,1,0,cold
17005000,10.87,2019-01-27 13:00:00,2019-01-27,-18.18,1,0,cold
17097000,31.05,2019-01-27 14:00:00,2019-01-27,-18.18,1,0,cold
17465000,30.8,2019-01-27 15:00:00,2019-01-27,-18.18,1,0,cold
18365000,31.01,2019-01-27 16:00:00,2019-01-27,-18.18,1,0,cold
19553000,33.13,2019-01-27 17:00:00,2019-01-27,-18.18,1,0,cold
20056000,33.9,2019-01-27 18:00:00,2019-01-27,-18.18,1,0,cold
19584000,32.93,2019-01-27 19:00:00,2019-01-27,-18.18,1,0,cold
19034000,32.52,2019-01-27 20:00:00,2019-01-27,-18.18,1,0,cold
18493000,30.31,2019-01-27 21:00:00,2019-01-27,-18.18,1,0,cold
17735000,30.61,2019-01-27 22:00:00,2019-01-27,-18.18,1,0,cold
17185000,42.19,2019-01-27 23:00:00,2019-01-27,-18.18,1,0,cold
16709000,48.88,2019-01-28 00:00:00,2019-01-28,-20.3,1,0,cold
16331000,26.43,2019-01-28 01:00:00,2019-01-28,-20.3,1,0,cold
16177000,29.54,2019-01-28 02:00:00,2019-01-28,-20.3,1,0,cold
16180000,84.2,2019-01-28 03:00:00,2019-01-28,-20.3,1,0,cold
16205000,28.88,2019-01-28 04:00:00,2019-01-28,-20.3,1,0,cold
16852000,32.97,2019-01-28 05:00:00,2019-01-28,-20.3,1,0,cold
18227000,33.07,2019-01-28 06:00:00,2019-01-28,-20.3,1,0,cold
19597000,33.78,2019-01-28 07:00:00,2019-01-28,-20.3,1,0,cold
19590000,33.79,2019-01-28 08:00:00,2019-01-28,-20.3,1,0,cold
19365000,32.01,2019-01-28 09:00:00,2019-01-28,-20.3,1,0,cold
19401000,33.05,2019-01-28 10:00:00,2019-01-28,-20.3,1,0,cold
19493000,33.35,2019-01-28 11:00:00,2019-01-28,-20.3,1,0,cold
19592000,32.52,2019-01-28 12:00:00,2019-01-28,-20.3,1,0,cold
19682000,30.08,2019-01-28 13:00:00,2019-01-28,-20.3,1,0,cold
19594000,26.33,2019-01-28 14:00:00,2019-01-28,-20.3,1,0,cold
19707000,30.89,2019-01-28 15:00:00,2019-01-28,-20.3,1,0,cold
20090000,32.97,2019-01-28 16:00:00,2019-01-28,-20.3,1,0,cold
21049000,48.85,2019-01-28 17:00:00,2019-01-28,-20.3,1,0,cold
21041000,33.86,2019-01-28 18:00:00,2019-01-28,-20.3,1,0,cold
20827000,41.88,2019-01-28 19:00:00,2019-01-28,-20.3,1,0,cold
20432000,33.93,2019-01-28 20:00:00,2019-01-28,-20.3,1,0,cold
19584000,33.96,2019-01-28 21:00:00,2019-01-28,-20.3,1,0,cold
18394000,32.6,2019-01-28 22:00:00,2019-01-28,-20.3,1,0,cold
17235000,20.25,2019-01-28 23:00:00,2019-01-28,-20.3,1,0,cold
16446000,15.19,2019-01-29 00:00:00,2019-01-29,-15.0,1,0,cold
16092000,14.37,2019-01-29 01:00:00,2019-01-29,-15.0,1,0,cold
15803000,14.38,2019-01-29 02:00:00,2019-01-29,-15.0,1,0,cold
15616000,14.35,2019-01-29 03:00:00,2019-01-29,-15.0,1,0,cold
15779000,14.38,2019-01-29 04:00:00,2019-01-29,-15.0,1,0,cold
16265000,18.15,2019-01-29 05:00:00,2019-01-29,-15.0,1,0,cold
17415000,14.86,2019-01-29 06:00:00,2019-01-29,-15.0,1,0,cold
18637000,34.43,2019-01-29 07:00:00,2019-01-29,-15.0,1,0,cold
18963000,35.05,2019-01-29 08:00:00,2019-01-29,-15.0,1,0,cold
19177000,34.25,2019-01-29 09:00:00,2019-01-29,-15.0,1,0,cold
19036000,33.81,2019-01-29 10:00:00,2019-01-29,-15.0,1,0,cold
18702000,32.7,2019-01-29 11:00:00,2019-01-29,-15.0,1,0,cold
